content_id,content_type,language,genre,duration,release_date,rating,episode_count,season_count
cont_4445_9_29,series,kannada,action,4740000,2006-05-28,4,29,9
cont_1942_9_4,series,hindi,drama,2820000,2008-06-25,3,4,9
cont_1210_26_4,series,hindi,drama,5580000,2018-11-05,9,4,26
cont_678_12_2,series,malayalam,comedy,2820000,2004-03-04,7,2,12
cont_4446_5_4,series,malayalam,drama,2940000,1995-07-19,7,4,5
cont_36_1_56,series,hindi,comedy,4860000,2013-10-19,7,56,1
cont_1701_2_10,series,english,drama,3420000,2016-11-19,6,10,2
cont_4399_1_3,series,hindi,sci-fi,2700000,2004-05-21,9,3,1
cont_83_1_46,series,telugu,documentary,3180000,1999-07-07,6,46,1
cont_593_10_13,series,telugu,sci-fi,4800000,2000-05-11,5,13,10
cont_4561_3_28,series,hindi,drama,3360000,2017-12-20,9,28,3
cont_4148_5_28,series,hindi,drama,4200000,1996-07-27,9,28,5
cont_2854_5_13,series,hindi,comedy,3000000,2001-07-07,9,13,5
cont_4857_5_25,series,tamil,comedy,3240000,1998-09-20,8,25,5
cont_3375_16_6,series,english,action,3360000,2015-09-29,5,6,16
cont_1212_2_8,series,hindi,action,3720000,2012-10-16,2,8,2
cont_2083_30_9,series,hindi,drama,2760000,2016-04-21,4,9,30
cont_4218_5_14,series,hindi,drama,3000000,2013-11-05,6,14,5
cont_4631_2_18,series,telugu,drama,3300000,2020-02-20,8,18,2
cont_670_1_2,sports,hindi,football,5520000,2018-03-11,0,2,1
cont_1470_2_5,series,english,drama,3360000,1999-03-13,3,5,2
cont_973_12_4,series,hindi,comedy,3300000,2012-06-24,4,4,12
cont_839_6_13,series,hindi,comedy,2760000,2003-03-25,2,13,6
cont_4056_12_48,series,english,action,3060000,2013-08-15,2,48,12
cont_1449_10_21,series,tamil,action,2880000,2011-11-12,10,21,10
cont_817_30_4,series,marathi,comedy,3600000,2014-12-25,1,4,30
cont_1595_4_30,series,hindi,drama,5160000,2020-08-29,10,30,4
cont_1460_2_1,series,english,action,3180000,1995-03-15,3,1,2
cont_3198_2_18,series,hindi,drama,4320000,2007-09-17,10,18,2
cont_969_10_3,series,hindi,sci-fi,4320000,2005-06-02,10,3,10
cont_4586_4_2,series,malayalam,drama,4140000,2006-09-28,9,2,4
cont_679_1_3,sports,hindi,cricket,5460000,1996-08-07,0,3,1
cont_3160_6_16,series,tamil,drama,2880000,2003-04-03,4,16,6
cont_693_2_5,series,punjabi,drama,2820000,2001-11-04,4,5,2
cont_4420_4_21,series,hindi,drama,3480000,2007-06-11,8,21,4
cont_2418_10_5,series,hindi,action,3540000,2007-10-18,9,5,10
cont_1877_4_6,series,english,drama,3600000,2015-11-14,4,6,4
cont_127_7_54,series,oriya,action,2460000,2014-04-09,6,54,7
cont_1935_5_12,series,hindi,comedy,3360000,1997-04-14,5,12,5
cont_1007_8_12,series,hindi,drama,3840000,2012-09-05,8,12,8
cont_3874_11_23,series,english,drama,2880000,2006-10-31,8,23,11
cont_1043_1_5,series,telugu,documentary,2580000,1994-03-03,3,5,1
cont_4067_1_5,series,hindi,comedy,2940000,1995-05-15,7,5,1
cont_1020_15_29,series,hindi,horror,3660000,2015-04-21,3,29,15
cont_1208_1_3,series,hindi,comedy,3360000,1994-06-18,5,3,1
cont_1226_2_41,series,marathi,action,2940000,2001-07-25,6,41,2
cont_4103_33_12,series,hindi,comedy,3180000,2018-09-28,10,12,33
cont_2707_8_16,series,hindi,comedy,3900000,2016-06-15,4,16,8
cont_2656_2_51,series,hindi,drama,2640000,2015-05-06,1,51,2
cont_2787_1_6,sports,english,cricket,5040000,2007-07-15,0,6,1
cont_760_1_3,series,hindi,comedy,4860000,2001-11-03,8,3,1
cont_663_2_10,series,oriya,drama,3000000,2006-02-15,10,10,2
cont_1991_4_47,series,hindi,drama,4500000,2017-12-14,10,47,4
cont_2798_21_38,series,hindi,action,3360000,2018-06-06,5,38,21
cont_1286_7_18,series,hindi,drama,3420000,2010-05-15,6,18,7
cont_1424_5_9,series,hindi,action,3180000,2017-12-22,10,9,5
cont_4509_4_25,series,hindi,comedy,3240000,2012-12-27,10,25,4
cont_2811_3_1,series,telugu,drama,4620000,2003-01-28,9,1,3
cont_4446_14_5,series,malayalam,drama,2700000,2000-04-23,7,5,14
cont_815_6_18,series,english,action,3060000,2000-07-28,3,18,6
cont_73_8_2,series,hindi,documentary,3540000,1994-12-30,3,2,8
cont_1020_10_36,series,hindi,horror,3360000,2009-04-16,3,36,10
cont_780_14_11,series,hindi,comedy,3420000,2016-04-03,8,11,14
cont_608_2_7,series,hindi,action,2760000,2007-03-13,8,7,2
cont_4189_5_2,series,telugu,drama,2880000,2008-09-05,5,2,5
cont_4225_6_13,series,hindi,comedy,3780000,2014-07-14,4,13,6
cont_3598_12_5,series,marathi,drama,3180000,2008-06-03,10,5,12
cont_4763_10_21,series,hindi,drama,2520000,2012-12-18,5,21,10
cont_633_1_27,series,telugu,drama,3660000,2018-01-13,4,27,1
cont_2655_12_10,series,hindi,horror,3780000,2007-06-21,6,10,12
cont_493_11_2,series,english,drama,2880000,2006-09-06,7,2,11
cont_2700_6_28,series,hindi,drama,2940000,2005-06-19,10,28,6
cont_4597_13_25,series,hindi,drama,3240000,2020-10-06,4,25,13
cont_2878_2_9,series,telugu,drama,5160000,1992-03-06,2,9,2
cont_2151_15_21,series,hindi,drama,3540000,2017-10-22,5,21,15
cont_2724_5_7,series,telugu,drama,3360000,2008-06-25,1,7,5
cont_4962_4_19,series,hindi,comedy,3120000,2019-02-01,5,19,4
cont_2552_3_16,series,hindi,drama,3660000,1999-12-02,10,16,3
cont_629_1_10,sports,hindi,football,4140000,2015-09-13,0,10,1
cont_83_1_27,series,telugu,documentary,2700000,1998-11-21,6,27,1
cont_343_1_17,series,hindi,drama,3360000,1997-04-07,8,17,1
cont_4812_9_1,series,english,drama,2760000,2010-06-26,3,1,9
cont_3126_2_15,series,hindi,documentary,2460000,2020-02-24,3,15,2
cont_3512_7_12,series,kannada,drama,3000000,2005-02-21,3,12,7
cont_2038_1_20,sports,english,tennis,2940000,2018-07-19,0,20,1
cont_1892_4_38,series,hindi,drama,3000000,2002-06-29,5,38,4
cont_4125_5_15,series,hindi,action,3060000,1999-02-22,10,15,5
cont_1699_3_14,series,malayalam,comedy,3420000,2008-08-13,1,14,3
cont_4040_6_15,series,hindi,drama,3600000,2002-12-04,1,15,6
cont_890_13_35,series,telugu,drama,3180000,2016-10-03,4,35,13
cont_2573_7_12,series,hindi,drama,2880000,2017-12-08,5,12,7
cont_2365_1_1,series,telugu,action,2880000,2013-05-06,9,1,1
cont_3372_8_12,series,english,comedy,3420000,1999-09-07,7,12,8
cont_3801_1_9,sports,hindi,cricket,2760000,1992-11-04,0,9,1
cont_566_1_7,series,hindi,drama,3240000,1994-06-08,7,7,1
cont_2485_1_8,series,hindi,drama,3120000,2006-09-10,6,8,1
cont_1877_8_20,series,english,drama,3720000,2020-08-31,4,20,8
cont_4763_15_12,series,hindi,drama,2700000,2017-06-07,5,12,15
cont_3603_1_55,series,kannada,action,3180000,2018-08-01,10,55,1
cont_2436_4_41,series,hindi,drama,3420000,2008-02-06,6,41,4
cont_1287_12_24,series,english,drama,3180000,2009-10-14,5,24,12
cont_158_8_2,series,gujarati,horror,2520000,2017-08-10,2,2,8
cont_2129_12_7,series,english,drama,3120000,2005-12-01,10,7,12
cont_4912_4_1,series,hindi,horror,3180000,2015-05-09,8,1,4
cont_2875_1_4,sports,english,cricket,5940000,2020-03-28,0,4,1
cont_3708_1_12,series,english,drama,4260000,1998-04-15,5,12,1
cont_988_8_7,series,tamil,comedy,3300000,2004-11-06,5,7,8
cont_4007_8_9,series,hindi,documentary,3000000,2011-04-01,1,9,8
cont_4900_6_28,series,english,comedy,3540000,2017-06-22,7,28,6
cont_4702_11_10,series,hindi,comedy,2760000,2020-10-31,7,10,11
cont_2562_2_6,series,english,horror,2940000,1998-07-15,10,6,2
cont_1000_3_1,series,telugu,comedy,3120000,2010-04-01,6,1,3
cont_1896_8_53,series,hindi,comedy,2700000,2019-07-16,10,53,8
cont_593_3_3,series,telugu,sci-fi,4920000,1993-08-04,5,3,3
cont_4860_1_2,series,telugu,drama,3180000,1999-06-30,5,2,1
cont_1680_11_19,series,hindi,drama,3480000,2016-09-04,9,19,11
cont_2083_2_1,series,hindi,drama,2700000,1994-11-19,4,1,2
cont_3190_2_18,series,hindi,drama,3420000,1993-10-17,9,18,2
cont_746_1_1,sports,english,football,4800000,2013-04-24,0,1,1
cont_2730_9_22,series,hindi,action,3960000,2019-09-04,7,22,9
cont_2270_6_1,series,hindi,comedy,2940000,1999-02-09,4,1,6
cont_1234_2_15,series,english,action,3240000,1997-01-20,6,15,2
cont_3442_20_10,series,hindi,sci-fi,2520000,2017-11-24,8,10,20
cont_1680_5_47,series,hindi,drama,3300000,2006-10-03,9,47,5
cont_4016_1_4,sports,english,football,5100000,2015-11-22,0,4,1
cont_4453_9_20,series,tamil,drama,3420000,2001-06-08,8,20,9
cont_2233_7_4,series,hindi,drama,2820000,2002-06-28,9,4,7
cont_4577_1_5,series,hindi,drama,3900000,1999-02-16,1,5,1
cont_1696_8_3,series,hindi,comedy,3420000,1996-05-30,5,3,8
cont_1926_1_35,series,marathi,drama,3480000,2018-11-17,7,35,1
cont_2918_6_49,series,marathi,comedy,3180000,2013-04-01,1,49,6
cont_4003_5_4,series,malayalam,drama,3120000,2001-12-02,5,4,5
cont_3988_20_5,series,english,comedy,3540000,2017-04-04,8,5,20
cont_139_21_2,series,telugu,drama,3300000,2007-03-24,8,2,21
cont_185_9_11,series,hindi,drama,3240000,2006-09-12,1,11,9
cont_3081_19_19,series,english,drama,3600000,2020-09-14,1,19,19
cont_4189_5_6,series,telugu,drama,2700000,2008-10-23,5,6,5
cont_2053_8_22,series,hindi,drama,3780000,2001-01-08,5,22,8
cont_3589_1_5,series,hindi,comedy,3660000,2004-12-05,3,5,1
cont_355_9_31,series,english,sci-fi,3480000,2013-03-30,9,31,9
cont_3352_11_18,series,english,drama,2700000,2008-05-30,2,18,11
cont_3565_6_6,series,telugu,drama,3300000,2004-12-13,1,6,6
cont_2708_2_17,series,hindi,action,5160000,2001-08-27,5,17,2
cont_2294_4_4,series,telugu,horror,2580000,1997-11-21,3,4,4
cont_717_6_19,series,malayalam,drama,5040000,2009-06-19,10,19,6
cont_517_7_5,series,english,drama,3180000,2017-03-26,5,5,7
cont_3146_2_25,series,hindi,comedy,2880000,2014-10-04,10,25,2
cont_2624_2_39,series,hindi,drama,3240000,1996-10-26,4,39,2
cont_3528_1_4,series,english,action,4980000,2005-02-20,2,4,1
cont_4445_3_26,series,kannada,action,4980000,1997-08-19,4,26,3
cont_4813_10_20,series,english,comedy,2580000,2017-12-18,9,20,10
cont_1620_2_18,series,marathi,documentary,3540000,2015-12-27,8,18,2
cont_117_3_2,series,hindi,comedy,3840000,2005-07-13,2,2,3
cont_4802_16_6,series,english,drama,2940000,2013-07-03,2,6,16
cont_1481_7_2,series,hindi,action,5220000,2002-10-28,9,2,7
cont_4238_1_44,series,marathi,documentary,4140000,2020-04-06,5,44,1
cont_3033_4_6,series,hindi,drama,3240000,1997-11-12,7,6,4
cont_495_1_9,sports,hindi,cricket,3900000,2015-06-04,0,9,1
cont_132_4_11,series,hindi,comedy,3000000,2018-10-17,2,11,4
cont_4767_3_8,series,hindi,action,2820000,2008-10-03,2,8,3
cont_3257_14_9,series,tamil,drama,3720000,2016-12-12,5,9,14
cont_4806_2_38,series,hindi,drama,3300000,2013-03-09,9,38,2
cont_3193_7_18,series,english,action,3540000,2019-05-18,5,18,7
cont_1680_1_28,series,hindi,drama,3000000,1998-11-26,9,28,1
cont_1232_1_6,sports,hindi,basketball,5340000,2002-09-06,0,6,1
cont_565_10_7,series,hindi,drama,2820000,2018-02-25,7,7,10
cont_203_22_29,series,hindi,comedy,2940000,2015-03-06,3,29,22
cont_2381_21_25,series,english,drama,3660000,2017-07-28,7,25,21
cont_4802_13_38,series,english,drama,3120000,2010-08-12,2,38,13
cont_3442_6_2,series,hindi,sci-fi,2760000,2013-01-13,8,2,6
cont_4435_3_10,series,english,drama,2940000,1996-06-04,8,10,3
cont_1230_2_37,series,malayalam,drama,3120000,2013-10-21,1,37,2
cont_1516_14_6,series,english,drama,3660000,2006-04-03,3,6,14
cont_28_4_13,series,english,horror,2520000,2008-09-11,2,13,4
cont_4027_7_4,series,malayalam,drama,3240000,2016-04-22,1,4,7
cont_3821_9_12,series,telugu,drama,2700000,2016-05-16,1,12,9
cont_4133_2_34,series,hindi,drama,2940000,2010-10-14,9,34,2
cont_3375_7_3,series,english,action,3240000,2006-10-10,5,3,7
cont_3990_1_33,series,hindi,drama,5040000,1994-02-10,7,33,1
cont_4857_3_6,series,tamil,comedy,3180000,1996-04-03,8,6,3
cont_2624_7_10,series,hindi,drama,3660000,2005-03-25,4,10,7
cont_2906_7_2,series,telugu,action,2580000,2010-10-21,5,2,7
cont_2565_1_4,sports,english,cricket,2520000,2002-02-16,0,4,1
cont_352_5_4,series,hindi,sci-fi,2580000,2005-05-11,8,4,5
cont_3305_1_6,sports,english,cricket,3540000,1994-07-08,0,6,1
cont_1972_6_34,series,english,drama,5640000,2009-03-07,10,34,6
cont_4460_4_1,series,hindi,drama,2880000,2004-07-26,1,1,4
cont_4427_3_47,series,hindi,action,4920000,2009-03-22,2,47,3
cont_3868_2_7,series,gujarati,action,3180000,2008-02-07,8,7,2
cont_1788_6_17,series,hindi,drama,3420000,2004-04-01,10,17,6
cont_1978_1_28,series,hindi,comedy,4920000,2020-11-20,10,28,1
cont_3974_8_17,series,hindi,comedy,4320000,2014-04-18,3,17,8
cont_2381_3_27,series,english,drama,3720000,1999-04-22,7,27,3
cont_2278_1_2,sports,english,cricket,3420000,2002-05-12,0,2,1
cont_2715_8_55,series,hindi,action,3060000,2017-02-09,4,55,8
cont_761_1_4,sports,hindi,tennis,4080000,2014-02-01,0,4,1
cont_2185_1_20,series,english,drama,2820000,2006-07-20,4,20,1
cont_1314_2_19,series,tamil,drama,3720000,2007-02-22,5,19,2
cont_2946_13_21,series,telugu,drama,2820000,2019-09-10,10,21,13
cont_4213_15_2,series,english,horror,3540000,2015-01-25,5,2,15
cont_3706_1_9,sports,hindi,cricket,4260000,1994-10-03,0,9,1
cont_1577_11_28,series,marathi,action,3720000,2011-09-17,5,28,11
cont_1595_4_15,series,hindi,drama,5160000,2020-03-02,10,15,4
cont_3552_4_49,series,telugu,horror,3480000,2013-03-21,10,49,4
cont_4682_4_21,series,marathi,drama,2820000,2005-08-12,2,21,4
cont_673_10_41,series,punjabi,comedy,3480000,2016-04-01,2,41,10
cont_1288_1_4,sports,english,cricket,5100000,2009-02-20,0,4,1
cont_343_1_19,series,hindi,drama,3000000,1997-05-01,8,19,1
cont_3162_3_12,series,hindi,action,3300000,2016-06-24,10,12,3
cont_3910_3_20,series,english,drama,3060000,2019-05-27,10,20,3
cont_4600_1_12,sports,english,cricket,9120000,2004-04-09,0,12,1
cont_2073_1_16,sports,hindi,badminton,4680000,2000-11-28,0,16,1
cont_127_7_11,series,oriya,action,2940000,2012-11-09,6,11,7
cont_1704_4_17,series,tamil,drama,4020000,2012-03-17,1,17,4
cont_2783_1_5,series,marathi,horror,3780000,2007-06-04,4,5,1
cont_2_9_16,series,hindi,horror,3240000,2013-12-08,8,16,9
cont_2436_10_21,series,hindi,drama,3480000,2017-11-21,6,21,10
cont_524_3_10,series,telugu,drama,2880000,2008-10-24,1,10,3
cont_4420_1_44,series,hindi,drama,3240000,2003-03-04,8,44,1
cont_636_1_38,series,hindi,comedy,2940000,2016-07-25,9,38,1
cont_1502_1_1,series,hindi,drama,3000000,1997-08-22,7,1,1
cont_890_5_34,series,telugu,drama,2940000,2005-02-27,4,34,5
cont_4806_1_28,series,hindi,drama,3420000,2011-01-19,9,28,1
cont_2244_1_7,series,hindi,drama,3000000,1994-03-16,7,7,1
cont_2359_3_51,series,hindi,drama,3060000,2008-12-20,2,51,3
cont_4509_5_10,series,hindi,comedy,2700000,2013-10-11,10,10,5
cont_2456_8_18,series,hindi,action,3480000,2019-02-14,7,18,8
cont_4316_10_3,series,malayalam,drama,3900000,1998-10-24,6,3,10
cont_4679_5_19,series,hindi,drama,2460000,2006-07-19,6,19,5
cont_4446_14_13,series,malayalam,drama,3240000,2000-07-28,7,13,14
cont_1234_14_15,series,english,action,2760000,2006-02-14,6,15,14
cont_2043_3_14,series,hindi,horror,2940000,1999-01-28,2,14,3
cont_3816_6_1,series,hindi,drama,2700000,2006-08-14,10,1,6
cont_233_1_28,series,hindi,comedy,3360000,2016-07-04,2,28,1
cont_4328_1_18,series,hindi,drama,3360000,2013-10-18,2,18,1
cont_678_14_31,series,malayalam,comedy,2880000,2007-06-05,7,31,14
cont_4727_1_1,series,english,action,3240000,1991-04-03,3,1,1
cont_3151_4_7,series,tamil,drama,3720000,2012-04-26,8,7,4
cont_2927_2_15,series,hindi,drama,3180000,2014-12-11,6,15,2
cont_3259_1_53,series,malayalam,comedy,3480000,1998-02-08,6,53,1
cont_2778_4_8,series,marathi,drama,2580000,2014-06-08,6,8,4
cont_1718_3_12,series,hindi,drama,2820000,2003-07-04,6,12,3
cont_2911_10_7,series,hindi,drama,3660000,2007-12-26,10,7,10
cont_4218_7_24,series,hindi,drama,3060000,2016-08-09,6,24,7
cont_1459_6_2,series,tamil,action,4620000,2018-08-04,6,2,6
cont_4444_5_6,series,hindi,action,2460000,2008-12-14,5,6,5
cont_2630_12_19,series,hindi,action,3360000,2017-01-05,6,19,12
cont_583_7_9,series,hindi,action,2880000,2020-08-26,7,9,7
cont_4204_1_14,series,hindi,drama,3240000,2017-06-22,2,14,1
cont_4121_1_27,series,english,drama,2940000,2008-08-24,2,27,1
cont_1912_2_11,series,hindi,horror,2880000,2012-07-28,1,11,2
cont_2963_11_12,series,hindi,comedy,2760000,2008-10-06,7,12,11
cont_4452_7_9,series,hindi,drama,3180000,2010-02-03,5,9,7
cont_2884_3_12,series,telugu,horror,3360000,2020-09-10,8,12,3
cont_4739_7_13,series,english,comedy,3360000,2019-05-28,9,13,7
cont_3497_23_4,series,kannada,comedy,4140000,2016-02-13,4,4,23
cont_1438_1_26,series,gujarati,drama,3000000,2007-03-27,4,26,1
cont_3645_1_6,sports,english,cricket,2460000,2008-11-07,0,6,1
cont_2079_3_34,series,english,drama,3240000,2002-09-06,4,34,3
cont_1577_13_8,series,marathi,action,3840000,2014-10-19,5,8,13
cont_1946_8_14,series,malayalam,comedy,2520000,2019-12-31,1,14,8
cont_7_1_36,series,hindi,comedy,3240000,2001-02-22,1,36,1
cont_2293_8_40,series,hindi,comedy,2640000,2001-07-13,1,40,8
cont_840_1_5,sports,english,football,5340000,1997-11-08,0,5,1
cont_4900_1_15,series,english,comedy,3000000,2008-03-05,7,15,1
cont_4662_1_35,series,hindi,action,3840000,1997-11-03,1,35,1
cont_3454_24_4,series,punjabi,comedy,3000000,2004-12-19,8,4,24
cont_1631_4_16,series,hindi,drama,3540000,2005-11-27,9,16,4
cont_2854_4_7,series,hindi,comedy,3240000,1999-05-31,9,7,4
cont_286_9_19,series,telugu,drama,3000000,2011-01-23,1,19,9
cont_3125_3_17,series,malayalam,horror,3120000,2015-08-05,10,17,3
cont_1620_3_48,series,marathi,documentary,3660000,2018-08-25,8,48,3
cont_2573_2_8,series,hindi,drama,3300000,2009-10-03,5,8,2
cont_1432_2_2,series,hindi,drama,2460000,2006-02-18,8,2,2
cont_3189_14_9,series,hindi,action,3240000,2005-07-09,4,9,14
cont_4813_1_23,series,english,comedy,2640000,2006-07-13,9,23,1
cont_7_3_16,series,hindi,comedy,3300000,2003-02-12,1,16,3
cont_4104_7_32,series,hindi,action,3000000,2002-04-22,3,32,7
cont_3512_8_10,series,kannada,drama,3300000,2005-08-20,3,10,8
cont_615_3_32,series,hindi,horror,4440000,1994-12-15,9,32,3
cont_3371_6_34,series,hindi,drama,3720000,2001-08-22,3,34,6
cont_3577_10_6,series,hindi,drama,2940000,2008-12-26,3,6,10
cont_43_6_23,series,marathi,drama,2760000,2005-12-18,2,23,6
cont_4215_3_8,series,telugu,documentary,2520000,2013-10-01,10,8,3
cont_4830_1_2,sports,hindi,cricket,4140000,2008-06-14,0,2,1
cont_3792_10_18,series,english,comedy,4200000,2012-06-05,5,18,10
cont_4796_6_30,series,hindi,drama,3480000,2019-11-12,6,30,6
cont_524_4_5,series,telugu,drama,3000000,2009-11-12,1,5,4
cont_2883_1_8,sports,hindi,cricket,6480000,2015-10-03,0,8,1
cont_717_12_31,series,malayalam,drama,5040000,2015-12-21,10,31,12
cont_2837_2_8,series,hindi,drama,3180000,2010-03-01,2,8,2
cont_737_12_2,series,hindi,drama,4560000,2006-09-10,4,2,12
cont_1020_15_25,series,hindi,horror,3540000,2015-03-04,3,25,15
cont_3372_5_2,series,english,comedy,3240000,1998-01-27,7,2,5
cont_4690_1_7,sports,hindi,football,4080000,2005-07-28,0,7,1
cont_977_2_16,series,english,drama,3240000,2019-04-06,4,16,2
cont_3023_9_6,series,malayalam,drama,2460000,2020-04-10,7,6,9
cont_4399_14_2,series,hindi,sci-fi,2640000,2007-05-06,9,2,14
cont_3162_11_9,series,hindi,action,3600000,2020-11-06,10,9,11
cont_4667_1_31,series,marathi,drama,3240000,2007-06-17,10,31,1
cont_3874_2_4,series,english,drama,3000000,1998-03-23,8,4,2
cont_2151_20_1,series,hindi,drama,3060000,2020-12-05,5,1,20
cont_1077_10_14,series,english,comedy,3120000,2018-04-27,3,14,10
cont_4225_5_12,series,hindi,comedy,3480000,2014-01-15,4,12,5
cont_4435_9_23,series,english,drama,2700000,2003-05-11,8,23,9
cont_944_3_6,series,english,action,3240000,2003-12-16,4,6,3
cont_2298_7_3,series,hindi,comedy,4140000,1999-09-11,5,3,7
cont_3313_2_18,series,bengali,comedy,2940000,2018-03-13,7,18,2
cont_84_6_37,series,punjabi,action,2940000,2004-08-09,7,37,6
cont_2715_2_32,series,hindi,action,2700000,2004-07-11,4,32,2
cont_2293_5_33,series,hindi,comedy,2580000,1997-05-11,1,33,5
cont_4904_10_6,series,hindi,action,3000000,2016-03-21,9,6,10
cont_1397_7_23,series,gujarati,drama,2820000,1999-03-22,1,23,7
cont_475_7_22,series,english,drama,5100000,2003-08-01,10,22,7
cont_3792_4_6,series,english,comedy,4320000,2003-05-12,5,6,4
cont_1959_2_21,series,hindi,comedy,3300000,2009-07-09,4,21,2
cont_2185_5_7,series,english,drama,2580000,2008-11-18,4,7,5
cont_678_1_15,series,malayalam,comedy,3300000,1991-12-14,7,15,1
cont_4543_7_1,series,english,comedy,3180000,2007-12-11,9,1,7
cont_4445_11_24,series,kannada,action,4560000,2009-02-17,4,24,11
cont_4062_1_2,sports,english,cricket,5220000,2013-06-26,0,2,1
cont_3921_1_7,series,telugu,action,3240000,1998-08-03,1,7,1
cont_2884_3_2,series,telugu,horror,3180000,2020-05-13,8,2,3
cont_681_1_5,sports,hindi,basketball,2760000,2003-10-22,0,5,1
cont_1259_11_34,series,english,drama,3540000,2015-06-19,8,34,11
cont_1815_7_35,series,hindi,comedy,3300000,2012-07-21,5,35,7
cont_1682_8_9,series,oriya,sci-fi,3060000,1997-09-02,2,9,8
cont_658_8_9,series,hindi,action,3420000,2004-02-01,3,9,8
cont_2958_8_7,series,hindi,drama,3660000,2016-07-06,5,7,8
cont_1115_1_2,sports,hindi,basketball,3780000,2005-03-04,0,2,1
cont_3657_9_3,series,telugu,drama,2580000,2008-11-08,2,3,9
cont_3599_10_16,series,telugu,action,3060000,2020-04-12,5,16,10
cont_3573_4_11,series,hindi,documentary,3660000,2008-07-14,2,11,4
cont_815_18_19,series,english,action,2520000,2012-01-15,3,19,18
cont_4003_19_10,series,malayalam,drama,2760000,2007-08-21,5,10,19
cont_578_8_18,series,tamil,drama,3000000,1999-10-19,7,18,8
cont_634_9_7,series,malayalam,comedy,3420000,2013-01-21,4,7,9
cont_4780,movies,english,comedy,5760000,1991-08-06,8,0,0
cont_3565_7_5,series,telugu,drama,3480000,2006-06-18,1,5,7
cont_3420_2_37,series,malayalam,comedy,3540000,1998-04-11,6,37,2
cont_4849_2_56,series,malayalam,comedy,2880000,2020-06-02,8,56,2
cont_3641_2_2,series,hindi,drama,4320000,2007-08-28,9,2,2
cont_4098_3_14,series,hindi,sci-fi,5640000,2015-01-16,8,14,3
cont_426_5_14,series,telugu,comedy,2940000,2005-04-05,4,14,5
cont_2057_5_3,series,kannada,drama,3180000,1995-08-12,4,3,5
